profileID,respID,qID,altID,obsID,type,price,freshness,image
64,503,3,2,4019,Pink Lady,3.5,Average,pinkLady.jpg
93,503,3,3,4019,Honeycrisp,3,Poor,honeycrisp.jpg
94,503,4,1,4020,Pink Lady,3,Poor,pinkLady.jpg
13,503,4,2,4020,Honeycrisp,2,Excellent,honeycrisp.jpg
18,503,4,3,4020,Honeycrisp,2.5,Excellent,honeycrisp.jpg
81,503,5,1,4021,Fuji,2,Poor,fuji.jpg
40,503,5,2,4021,Red Delicious,1,Average,redDelicious.jpg
29,503,5,3,4021,Pink Lady,3.5,Excellent,pinkLady.jpg
4,503,6,1,4022,Pink Lady,1,Excellent,pinkLady.jpg
75,503,6,2,4022,Red Delicious,1,Poor,redDelicious.jpg
21,503,6,3,4022,Fuji,3,Excellent,fuji.jpg
72,503,7,1,4023,Gala,1,Poor,gala.jpg
105,503,7,2,4023,Red Delicious,4,Poor,redDelicious.jpg
95,503,7,3,4023,Red Delicious,3,Poor,redDelicious.jpg
20,503,8,1,4024,Red Delicious,2.5,Excellent,redDelicious.jpg
23,503,8,2,4024,Honeycrisp,3,Excellent,honeycrisp.jpg
79,503,8,3,4024,Pink Lady,1.5,Poor,pinkLady.jpg
44,504,1,1,4025,Pink Lady,1.5,Average,pinkLady.jpg
79,504,1,2,4025,Pink Lady,1.5,Poor,pinkLady.jpg
24,504,1,3,4025,Pink Lady,3,Excellent,pinkLady.jpg
22,504,2,1,4026,Gala,3,Excellent,gala.jpg
14,504,2,2,4026,Pink Lady,2,Excellent,pinkLady.jpg
13,504,2,3,4026,Honeycrisp,2,Excellent,honeycrisp.jpg
90,504,3,1,4027,Red Delicious,2.5,Poor,redDelicious.jpg
16,504,3,2,4027,Fuji,2.5,Excellent,fuji.jpg
30,504,3,3,4027,Red Delicious,3.5,Excellent,redDelicious.jpg
98,504,4,1,4028,Honeycrisp,3.5,Poor,honeycrisp.jpg
40,504,4,2,4028,Red Delicious,1,Average,redDelicious.jpg
59,504,4,3,4028,Pink Lady,3,Average,pinkLady.jpg
16,504,5,1,4029,Fuji,2.5,Excellent,fuji.jpg
91,504,5,2,4029,Fuji,3,Poor,fuji.jpg
85,504,5,3,4029,Red Delicious,2,Poor,redDelicious.jpg
26,504,6,1,4030,Fuji,3.5,Excellent,fuji.jpg
99,504,6,2,4030,Pink Lady,3.5,Poor,pinkLady.jpg
19,504,6,3,4030,Pink Lady,2.5,Excellent,pinkLady.jpg
43,504,7,1,4031,Honeycrisp,1.5,Average,honeycrisp.jpg
41,504,7,2,4031,Fuji,1.5,Average,fuji.jpg
97,504,7,3,4031,Gala,3.5,Poor,gala.jpg
81,504,8,1,4032,Fuji,2,Poor,fuji.jpg
27,504,8,2,4032,Gala,3.5,Excellent,gala.jpg
25,504,8,3,4032,Red Delicious,3,Excellent,redDelicious.jpg
10,505,1,1,4033,Red Delicious,1.5,Excellent,redDelicious.jpg
99,505,1,2,4033,Pink Lady,3.5,Poor,pinkLady.jpg
52,505,1,3,4033,Gala,2.5,Average,gala.jpg
57,505,2,1,4034,Gala,3,Average,gala.jpg
38,505,2,2,4034,Honeycrisp,1,Average,honeycrisp.jpg
53,505,2,3,4034,Honeycrisp,2.5,Average,honeycrisp.jpg
77,505,3,1,4035,Gala,1.5,Poor,gala.jpg
39,505,3,2,4035,Pink Lady,1,Average,pinkLady.jpg
73,505,3,3,4035,Honeycrisp,1,Poor,honeycrisp.jpg
36,505,4,1,4036,Fuji,1,Average,fuji.jpg
30,505,4,2,4036,Red Delicious,3.5,Excellent,redDelicious.jpg
98,505,4,3,4036,Honeycrisp,3.5,Poor,honeycrisp.jpg
50,505,5,1,4037,Red Delicious,2,Average,redDelicious.jpg
85,505,5,2,4037,Red Delicious,2,Poor,redDelicious.jpg
80,505,5,3,4037,Red Delicious,1.5,Poor,redDelicious.jpg
78,505,6,1,4038,Honeycrisp,1.5,Poor,honeycrisp.jpg
37,505,6,2,4038,Gala,1,Average,gala.jpg
14,505,6,3,4038,Pink Lady,2,Excellent,pinkLady.jpg
39,505,7,1,4039,Pink Lady,1,Average,pinkLady.jpg
42,505,7,2,4039,Gala,1.5,Average,gala.jpg
85,505,7,3,4039,Red Delicious,2,Poor,redDelicious.jpg
22,505,8,1,4040,Gala,3,Excellent,gala.jpg
64,505,8,2,4040,Pink Lady,3.5,Average,pinkLady.jpg
23,505,8,3,4040,Honeycrisp,3,Excellent,honeycrisp.jpg
49,506,1,1,4041,Pink Lady,2,Average,pinkLady.jpg
56,506,1,2,4041,Fuji,3,Average,fuji.jpg
91,506,1,3,4041,Fuji,3,Poor,fuji.jpg
68,506,2,1,4042,Honeycrisp,4,Average,honeycrisp.jpg
91,506,2,2,4042,Fuji,3,Poor,fuji.jpg
94,506,2,3,4042,Pink Lady,3,Poor,pinkLady.jpg
104,506,3,1,4043,Pink Lady,4,Poor,pinkLady.jpg
21,506,3,2,4043,Fuji,3,Excellent,fuji.jpg
94,506,3,3,4043,Pink Lady,3,Poor,pinkLady.jpg
4,506,4,1,4044,Pink Lady,1,Excellent,pinkLady.jpg
82,506,4,2,4044,Gala,2,Poor,gala.jpg
63,506,4,3,4044,Honeycrisp,3.5,Average,honeycrisp.jpg
91,506,5,1,4045,Fuji,3,Poor,fuji.jpg
73,506,5,2,4045,Honeycrisp,1,Poor,honeycrisp.jpg
5,506,5,3,4045,Red Delicious,1,Excellent,redDelicious.jpg
70,506,6,1,4046,Red Delicious,4,Average,redDelicious.jpg
31,506,6,2,4046,Fuji,4,Excellent,fuji.jpg
79,506,6,3,4046,Pink Lady,1.5,Poor,pinkLady.jpg
62,506,7,1,4047,Gala,3.5,Average,gala.jpg
95,506,7,2,4047,Red Delicious,3,Poor,redDelicious.jpg
96,506,7,3,4047,Fuji,3.5,Poor,fuji.jpg
104,506,8,1,4048,Pink Lady,4,Poor,pinkLady.jpg
66,506,8,2,4048,Fuji,4,Average,fuji.jpg
43,506,8,3,4048,Honeycrisp,1.5,Average,honeycrisp.jpg
85,507,1,1,4049,Red Delicious,2,Poor,redDelicious.jpg
52,507,1,2,4049,Gala,2.5,Average,gala.jpg
105,507,1,3,4049,Red Delicious,4,Poor,redDelicious.jpg
21,507,2,1,4050,Fuji,3,Excellent,fuji.jpg
82,507,2,2,4050,Gala,2,Poor,gala.jpg
2,507,2,3,4050,Gala,1,Excellent,gala.jpg
2,507,3,1,4051,Gala,1,Excellent,gala.jpg
32,507,3,2,4051,Gala,4,Excellent,gala.jpg
86,507,3,3,4051,Fuji,2.5,Poor,fuji.jpg
54,507,4,1,4052,Pink Lady,2.5,Average,pinkLady.jpg
69,507,4,2,4052,Pink Lady,4,Average,pinkLady.jpg
79,507,4,3,4052,Pink Lady,1.5,Poor,pinkLady.jpg
5,507,5,1,4053,Red Delicious,1,Excellent,redDelicious.jpg
31,507,5,2,4053,Fuji,4,Excellent,fuji.jpg
40,507,5,3,4053,Red Delicious,1,Average,redDelicious.jpg
49,507,6,1,4054,Pink Lady,2,Average,pinkLady.jpg
83,507,6,2,4054,Honeycrisp,2,Poor,honeycrisp.jpg
9,507,6,3,4054,Pink Lady,1.5,Excellent,pinkLady.jpg
9,507,7,1,4055,Pink Lady,1.5,Excellent,pinkLady.jpg
48,507,7,2,4055,Honeycrisp,2,Average,honeycrisp.jpg
87,507,7,3,4055,Gala,2.5,Poor,gala.jpg
75,507,8,1,4056,Red Delicious,1,Poor,redDelicious.jpg
38,507,8,2,4056,Honeycrisp,1,Average,honeycrisp.jpg
97,507,8,3,4056,Gala,3.5,Poor,gala.jpg
78,508,1,1,4057,Honeycrisp,1.5,Poor,honeycrisp.jpg
61,508,1,2,4057,Fuji,3.5,Average,fuji.jpg
26,508,1,3,4057,Fuji,3.5,Excellent,fuji.jpg
60,508,2,1,4058,Red Delicious,3,Average,redDelicious.jpg
14,508,2,2,4058,Pink Lady,2,Excellent,pinkLady.jpg
3,508,2,3,4058,Honeycrisp,1,Excellent,honeycrisp.jpg
49,508,3,1,4059,Pink Lady,2,Average,pinkLady.jpg
37,508,3,2,4059,Gala,1,Average,gala.jpg
101,508,3,3,4059,Fuji,4,Poor,fuji.jpg
38,508,4,1,4060,Honeycrisp,1,Average,honeycrisp.jpg
29,508,4,2,4060,Pink Lady,3.5,Excellent,pinkLady.jpg
23,508,4,3,4060,Honeycrisp,3,Excellent,honeycrisp.jpg
77,508,5,1,4061,Gala,1.5,Poor,gala.jpg
91,508,5,2,4061,Fuji,3,Poor,fuji.jpg
21,508,5,3,4061,Fuji,3,Excellent,fuji.jpg
76,508,6,1,4062,Fuji,1.5,Poor,fuji.jpg
105,508,6,2,4062,Red Delicious,4,Poor,redDelicious.jpg
28,508,6,3,4062,Honeycrisp,3.5,Excellent,honeycrisp.jpg
96,508,7,1,4063,Fuji,3.5,Poor,fuji.jpg
66,508,7,2,4063,Fuji,4,Average,fuji.jpg
85,508,7,3,4063,Red Delicious,2,Poor,redDelicious.jpg
72,508,8,1,4064,Gala,1,Poor,gala.jpg
47,508,8,2,4064,Gala,2,Average,gala.jpg
67,508,8,3,4064,Gala,4,Average,gala.jpg
12,509,1,1,4065,Gala,2,Excellent,gala.jpg
42,509,1,2,4065,Gala,1.5,Average,gala.jpg
4,509,1,3,4065,Pink Lady,1,Excellent,pinkLady.jpg
86,509,2,1,4066,Fuji,2.5,Poor,fuji.jpg
104,509,2,2,4066,Pink Lady,4,Poor,pinkLady.jpg
53,509,2,3,4066,Honeycrisp,2.5,Average,honeycrisp.jpg
34,509,3,1,4067,Pink Lady,4,Excellent,pinkLady.jpg
46,509,3,2,4067,Fuji,2,Average,fuji.jpg
94,509,3,3,4067,Pink Lady,3,Poor,pinkLady.jpg
12,509,4,1,4068,Gala,2,Excellent,gala.jpg
43,509,4,2,4068,Honeycrisp,1.5,Average,honeycrisp.jpg
18,509,4,3,4068,Honeycrisp,2.5,Excellent,honeycrisp.jpg
100,509,5,1,4069,Red Delicious,3.5,Poor,redDelicious.jpg
86,509,5,2,4069,Fuji,2.5,Poor,fuji.jpg
99,509,5,3,4069,Pink Lady,3.5,Poor,pinkLady.jpg
39,509,6,1,4070,Pink Lady,1,Average,pinkLady.jpg
38,509,6,2,4070,Honeycrisp,1,Average,honeycrisp.jpg
57,509,6,3,4070,Gala,3,Average,gala.jpg
45,509,7,1,4071,Red Delicious,1.5,Average,redDelicious.jpg
100,509,7,2,4071,Red Delicious,3.5,Poor,redDelicious.jpg
79,509,7,3,4071,Pink Lady,1.5,Poor,pinkLady.jpg
31,509,8,1,4072,Fuji,4,Excellent,fuji.jpg
16,509,8,2,4072,Fuji,2.5,Excellent,fuji.jpg
75,509,8,3,4072,Red Delicious,1,Poor,redDelicious.jpg
36,510,1,1,4073,Fuji,1,Average,fuji.jpg
34,510,1,2,4073,Pink Lady,4,Excellent,pinkLady.jpg
78,510,1,3,4073,Honeycrisp,1.5,Poor,honeycrisp.jpg
28,510,2,1,4074,Honeycrisp,3.5,Excellent,honeycrisp.jpg
35,510,2,2,4074,Red Delicious,4,Excellent,redDelicious.jpg
3,510,2,3,4074,Honeycrisp,1,Excellent,honeycrisp.jpg
45,510,3,1,4075,Red Delicious,1.5,Average,redDelicious.jpg
1,510,3,2,4075,Fuji,1,Excellent,fuji.jpg
47,510,3,3,4075,Gala,2,Average,gala.jpg
9,510,4,1,4076,Pink Lady,1.5,Excellent,pinkLady.jpg
96,510,4,2,4076,Fuji,3.5,Poor,fuji.jpg
62,510,4,3,4076,Gala,3.5,Average,gala.jpg
77,510,5,1,4077,Gala,1.5,Poor,gala.jpg
58,510,5,2,4077,Honeycrisp,3,Average,honeycrisp.jpg
79,510,5,3,4077,Pink Lady,1.5,Poor,pinkLady.jpg
65,510,6,1,4078,Red Delicious,3.5,Average,redDelicious.jpg
62,510,6,2,4078,Gala,3.5,Average,gala.jpg
41,510,6,3,4078,Fuji,1.5,Average,fuji.jpg
25,510,7,1,4079,Red Delicious,3,Excellent,redDelicious.jpg
101,510,7,2,4079,Fuji,4,Poor,fuji.jpg
28,510,7,3,4079,Honeycrisp,3.5,Excellent,honeycrisp.jpg
26,510,8,1,4080,Fuji,3.5,Excellent,fuji.jpg
4,510,8,2,4080,Pink Lady,1,Excellent,pinkLady.jpg
54,510,8,3,4080,Pink Lady,2.5,Average,pinkLady.jpg
39,511,1,1,4081,Pink Lady,1,Average,pinkLady.jpg
105,511,1,2,4081,Red Delicious,4,Poor,redDelicious.jpg
34,511,1,3,4081,Pink Lady,4,Excellent,pinkLady.jpg
83,511,2,1,4082,Honeycrisp,2,Poor,honeycrisp.jpg
79,511,2,2,4082,Pink Lady,1.5,Poor,pinkLady.jpg
45,511,2,3,4082,Red Delicious,1.5,Average,redDelicious.jpg
18,511,3,1,4083,Honeycrisp,2.5,Excellent,honeycrisp.jpg
21,511,3,2,4083,Fuji,3,Excellent,fuji.jpg
35,511,3,3,4083,Red Delicious,4,Excellent,redDelicious.jpg
98,511,4,1,4084,Honeycrisp,3.5,Poor,honeycrisp.jpg
30,511,4,2,4084,Red Delicious,3.5,Excellent,redDelicious.jpg
41,511,4,3,4084,Fuji,1.5,Average,fuji.jpg
97,511,5,1,4085,Gala,3.5,Poor,gala.jpg
65,511,5,2,4085,Red Delicious,3.5,Average,redDelicious.jpg
71,511,5,3,4085,Fuji,1,Poor,fuji.jpg
43,511,6,1,4086,Honeycrisp,1.5,Average,honeycrisp.jpg
9,511,6,2,4086,Pink Lady,1.5,Excellent,pinkLady.jpg
12,511,6,3,4086,Gala,2,Excellent,gala.jpg
49,511,7,1,4087,Pink Lady,2,Average,pinkLady.jpg
60,511,7,2,4087,Red Delicious,3,Average,redDelicious.jpg
28,511,7,3,4087,Honeycrisp,3.5,Excellent,honeycrisp.jpg
96,511,8,1,4088,Fuji,3.5,Poor,fuji.jpg
105,511,8,2,4088,Red Delicious,4,Poor,redDelicious.jpg
2,511,8,3,4088,Gala,1,Excellent,gala.jpg
56,512,1,1,4089,Fuji,3,Average,fuji.jpg
80,512,1,2,4089,Red Delicious,1.5,Poor,redDelicious.jpg
40,512,1,3,4089,Red Delicious,1,Average,redDelicious.jpg
33,512,2,1,4090,Honeycrisp,4,Excellent,honeycrisp.jpg
26,512,2,2,4090,Fuji,3.5,Excellent,fuji.jpg
66,512,2,3,4090,Fuji,4,Average,fuji.jpg
73,512,3,1,4091,Honeycrisp,1,Poor,honeycrisp.jpg
95,512,3,2,4091,Red Delicious,3,Poor,redDelicious.jpg
89,512,3,3,4091,Pink Lady,2.5,Poor,pinkLady.jpg
73,512,4,1,4092,Honeycrisp,1,Poor,honeycrisp.jpg
30,512,4,2,4092,Red Delicious,3.5,Excellent,redDelicious.jpg
94,512,4,3,4092,Pink Lady,3,Poor,pinkLady.jpg
34,512,5,1,4093,Pink Lady,4,Excellent,pinkLady.jpg
61,512,5,2,4093,Fuji,3.5,Average,fuji.jpg
51,512,5,3,4093,Fuji,2.5,Average,fuji.jpg
24,512,6,1,4094,Pink Lady,3,Excellent,pinkLady.jpg
39,512,6,2,4094,Pink Lady,1,Average,pinkLady.jpg
90,512,6,3,4094,Red Delicious,2.5,Poor,redDelicious.jpg
49,512,7,1,4095,Pink Lady,2,Average,pinkLady.jpg
30,512,7,2,4095,Red Delicious,3.5,Excellent,redDelicious.jpg
27,512,7,3,4095,Gala,3.5,Excellent,gala.jpg
47,512,8,1,4096,Gala,2,Average,gala.jpg
41,512,8,2,4096,Fuji,1.5,Average,fuji.jpg
53,512,8,3,4096,Honeycrisp,2.5,Average,honeycrisp.jpg
53,513,1,1,4097,Honeycrisp,2.5,Average,honeycrisp.jpg
37,513,1,2,4097,Gala,1,Average,gala.jpg
41,513,1,3,4097,Fuji,1.5,Average,fuji.jpg
19,513,2,1,4098,Pink Lady,2.5,Excellent,pinkLady.jpg
29,513,2,2,4098,Pink Lady,3.5,Excellent,pinkLady.jpg
38,513,2,3,4098,Honeycrisp,1,Average,honeycrisp.jpg
90,513,3,1,4099,Red Delicious,2.5,Poor,redDelicious.jpg
12,513,3,2,4099,Gala,2,Excellent,gala.jpg
21,513,3,3,4099,Fuji,3,Excellent,fuji.jpg
54,513,4,1,4100,Pink Lady,2.5,Average,pinkLady.jpg
83,513,4,2,4100,Honeycrisp,2,Poor,honeycrisp.jpg
103,513,4,3,4100,Honeycrisp,4,Poor,honeycrisp.jpg
19,513,5,1,4101,Pink Lady,2.5,Excellent,pinkLady.jpg
57,513,5,2,4101,Gala,3,Average,gala.jpg
86,513,5,3,4101,Fuji,2.5,Poor,fuji.jpg
58,513,6,1,4102,Honeycrisp,3,Average,honeycrisp.jpg
22,513,6,2,4102,Gala,3,Excellent,gala.jpg
50,513,6,3,4102,Red Delicious,2,Average,redDelicious.jpg
65,513,7,1,4103,Red Delicious,3.5,Average,redDelicious.jpg
39,513,7,2,4103,Pink Lady,1,Average,pinkLady.jpg
89,513,7,3,4103,Pink Lady,2.5,Poor,pinkLady.jpg
103,513,8,1,4104,Honeycrisp,4,Poor,honeycrisp.jpg
59,513,8,2,4104,Pink Lady,3,Average,pinkLady.jpg
58,513,8,3,4104,Honeycrisp,3,Average,honeycrisp.jpg
45,514,1,1,4105,Red Delicious,1.5,Average,redDelicious.jpg
32,514,1,2,4105,Gala,4,Excellent,gala.jpg
83,514,1,3,4105,Honeycrisp,2,Poor,honeycrisp.jpg
71,514,2,1,4106,Fuji,1,Poor,fuji.jpg
104,514,2,2,4106,Pink Lady,4,Poor,pinkLady.jpg
23,514,2,3,4106,Honeycrisp,3,Excellent,honeycrisp.jpg
64,514,3,1,4107,Pink Lady,3.5,Average,pinkLady.jpg
105,514,3,2,4107,Red Delicious,4,Poor,redDelicious.jpg
45,514,3,3,4107,Red Delicious,1.5,Average,redDelicious.jpg
46,514,4,1,4108,Fuji,2,Average,fuji.jpg
79,514,4,2,4108,Pink Lady,1.5,Poor,pinkLady.jpg
77,514,4,3,4108,Gala,1.5,Poor,gala.jpg
30,514,5,1,4109,Red Delicious,3.5,Excellent,redDelicious.jpg
1,514,5,2,4109,Fuji,1,Excellent,fuji.jpg
49,514,5,3,4109,Pink Lady,2,Average,pinkLady.jpg
9,514,6,1,4110,Pink Lady,1.5,Excellent,pinkLady.jpg
18,514,6,2,4110,Honeycrisp,2.5,Excellent,honeycrisp.jpg
91,514,6,3,4110,Fuji,3,Poor,fuji.jpg
84,514,7,1,4111,Pink Lady,2,Poor,pinkLady.jpg
64,514,7,2,4111,Pink Lady,3.5,Average,pinkLady.jpg
100,514,7,3,4111,Red Delicious,3.5,Poor,redDelicious.jpg
43,514,8,1,4112,Honeycrisp,1.5,Average,honeycrisp.jpg
29,514,8,2,4112,Pink Lady,3.5,Excellent,pinkLady.jpg
51,514,8,3,4112,Fuji,2.5,Average,fuji.jpg
79,515,1,1,4113,Pink Lady,1.5,Poor,pinkLady.jpg
18,515,1,2,4113,Honeycrisp,2.5,Excellent,honeycrisp.jpg
51,515,1,3,4113,Fuji,2.5,Average,fuji.jpg
91,515,2,1,4114,Fuji,3,Poor,fuji.jpg
100,515,2,2,4114,Red Delicious,3.5,Poor,redDelicious.jpg
53,515,2,3,4114,Honeycrisp,2.5,Average,honeycrisp.jpg
67,515,3,1,4115,Gala,4,Average,gala.jpg
39,515,3,2,4115,Pink Lady,1,Average,pinkLady.jpg
105,515,3,3,4115,Red Delicious,4,Poor,redDelicious.jpg
101,515,4,1,4116,Fuji,4,Poor,fuji.jpg
105,515,4,2,4116,Red Delicious,4,Poor,redDelicious.jpg
78,515,4,3,4116,Honeycrisp,1.5,Poor,honeycrisp.jpg
104,515,5,1,4117,Pink Lady,4,Poor,pinkLady.jpg
20,515,5,2,4117,Red Delicious,2.5,Excellent,redDelicious.jpg
103,515,5,3,4117,Honeycrisp,4,Poor,honeycrisp.jpg
88,515,6,1,4118,Honeycrisp,2.5,Poor,honeycrisp.jpg
101,515,6,2,4118,Fuji,4,Poor,fuji.jpg
79,515,6,3,4118,Pink Lady,1.5,Poor,pinkLady.jpg
100,515,7,1,4119,Red Delicious,3.5,Poor,redDelicious.jpg
17,515,7,2,4119,Gala,2.5,Excellent,gala.jpg
50,515,7,3,4119,Red Delicious,2,Average,redDelicious.jpg
25,515,8,1,4120,Red Delicious,3,Excellent,redDelicious.jpg
45,515,8,2,4120,Red Delicious,1.5,Average,redDelicious.jpg
44,515,8,3,4120,Pink Lady,1.5,Average,pinkLady.jpg
67,516,1,1,4121,Gala,4,Average,gala.jpg
1,516,1,2,4121,Fuji,1,Excellent,fuji.jpg
23,516,1,3,4121,Honeycrisp,3,Excellent,honeycrisp.jpg
63,516,2,1,4122,Honeycrisp,3.5,Average,honeycrisp.jpg
43,516,2,2,4122,Honeycrisp,1.5,Average,honeycrisp.jpg
58,516,2,3,4122,Honeycrisp,3,Average,honeycrisp.jpg
17,516,3,1,4123,Gala,2.5,Excellent,gala.jpg
32,516,3,2,4123,Gala,4,Excellent,gala.jpg
44,516,3,3,4123,Pink Lady,1.5,Average,pinkLady.jpg
81,516,4,1,4124,Fuji,2,Poor,fuji.jpg
102,516,4,2,4124,Gala,4,Poor,gala.jpg
41,516,4,3,4124,Fuji,1.5,Average,fuji.jpg
8,516,5,1,4125,Honeycrisp,1.5,Excellent,honeycrisp.jpg
11,516,5,2,4125,Fuji,2,Excellent,fuji.jpg
40,516,5,3,4125,Red Delicious,1,Average,redDelicious.jpg
30,516,6,1,4126,Red Delicious,3.5,Excellent,redDelicious.jpg
67,516,6,2,4126,Gala,4,Average,gala.jpg
49,516,6,3,4126,Pink Lady,2,Average,pinkLady.jpg
18,516,7,1,4127,Honeycrisp,2.5,Excellent,honeycrisp.jpg
44,516,7,2,4127,Pink Lady,1.5,Average,pinkLady.jpg
60,516,7,3,4127,Red Delicious,3,Average,redDelicious.jpg
78,516,8,1,4128,Honeycrisp,1.5,Poor,honeycrisp.jpg
79,516,8,2,4128,Pink Lady,1.5,Poor,pinkLady.jpg
70,516,8,3,4128,Red Delicious,4,Average,redDelicious.jpg
34,517,1,1,4129,Pink Lady,4,Excellent,pinkLady.jpg
61,517,1,2,4129,Fuji,3.5,Average,fuji.jpg
39,517,1,3,4129,Pink Lady,1,Average,pinkLady.jpg
53,517,2,1,4130,Honeycrisp,2.5,Average,honeycrisp.jpg
52,517,2,2,4130,Gala,2.5,Average,gala.jpg
41,517,2,3,4130,Fuji,1.5,Average,fuji.jpg
66,517,3,1,4131,Fuji,4,Average,fuji.jpg
93,517,3,2,4131,Honeycrisp,3,Poor,honeycrisp.jpg
56,517,3,3,4131,Fuji,3,Average,fuji.jpg
66,517,4,1,4132,Fuji,4,Average,fuji.jpg
37,517,4,2,4132,Gala,1,Average,gala.jpg
13,517,4,3,4132,Honeycrisp,2,Excellent,honeycrisp.jpg
55,517,5,1,4133,Red Delicious,2.5,Average,redDelicious.jpg
31,517,5,2,4133,Fuji,4,Excellent,fuji.jpg
82,517,5,3,4133,Gala,2,Poor,gala.jpg
18,517,6,1,4134,Honeycrisp,2.5,Excellent,honeycrisp.jpg
19,517,6,2,4134,Pink Lady,2.5,Excellent,pinkLady.jpg
32,517,6,3,4134,Gala,4,Excellent,gala.jpg
88,517,7,1,4135,Honeycrisp,2.5,Poor,honeycrisp.jpg
69,517,7,2,4135,Pink Lady,4,Average,pinkLady.jpg
36,517,7,3,4135,Fuji,1,Average,fuji.jpg
85,517,8,1,4136,Red Delicious,2,Poor,redDelicious.jpg
25,517,8,2,4136,Red Delicious,3,Excellent,redDelicious.jpg
12,517,8,3,4136,Gala,2,Excellent,gala.jpg
47,518,1,1,4137,Gala,2,Average,gala.jpg
102,518,1,2,4137,Gala,4,Poor,gala.jpg
103,518,1,3,4137,Honeycrisp,4,Poor,honeycrisp.jpg
25,518,2,1,4138,Red Delicious,3,Excellent,redDelicious.jpg
21,518,2,2,4138,Fuji,3,Excellent,fuji.jpg
93,518,2,3,4138,Honeycrisp,3,Poor,honeycrisp.jpg
64,518,3,1,4139,Pink Lady,3.5,Average,pinkLady.jpg
22,518,3,2,4139,Gala,3,Excellent,gala.jpg
6,518,3,3,4139,Fuji,1.5,Excellent,fuji.jpg
103,518,4,1,4140,Honeycrisp,4,Poor,honeycrisp.jpg
79,518,4,2,4140,Pink Lady,1.5,Poor,pinkLady.jpg
45,518,4,3,4140,Red Delicious,1.5,Average,redDelicious.jpg
14,518,5,1,4141,Pink Lady,2,Excellent,pinkLady.jpg
104,518,5,2,4141,Pink Lady,4,Poor,pinkLady.jpg
3,518,5,3,4141,Honeycrisp,1,Excellent,honeycrisp.jpg
58,518,6,1,4142,Honeycrisp,3,Average,honeycrisp.jpg
91,518,6,2,4142,Fuji,3,Poor,fuji.jpg
85,518,6,3,4142,Red Delicious,2,Poor,redDelicious.jpg
41,518,7,1,4143,Fuji,1.5,Average,fuji.jpg
16,518,7,2,4143,Fuji,2.5,Excellent,fuji.jpg
105,518,7,3,4143,Red Delicious,4,Poor,redDelicious.jpg
57,518,8,1,4144,Gala,3,Average,gala.jpg
35,518,8,2,4144,Red Delicious,4,Excellent,redDelicious.jpg
32,518,8,3,4144,Gala,4,Excellent,gala.jpg
86,519,1,1,4145,Fuji,2.5,Poor,fuji.jpg
38,519,1,2,4145,Honeycrisp,1,Average,honeycrisp.jpg
41,519,1,3,4145,Fuji,1.5,Average,fuji.jpg
96,519,2,1,4146,Fuji,3.5,Poor,fuji.jpg
31,519,2,2,4146,Fuji,4,Excellent,fuji.jpg
89,519,2,3,4146,Pink Lady,2.5,Poor,pinkLady.jpg
49,519,3,1,4147,Pink Lady,2,Average,pinkLady.jpg
87,519,3,2,4147,Gala,2.5,Poor,gala.jpg
99,519,3,3,4147,Pink Lady,3.5,Poor,pinkLady.jpg
13,519,4,1,4148,Honeycrisp,2,Excellent,honeycrisp.jpg
28,519,4,2,4148,Honeycrisp,3.5,Excellent,honeycrisp.jpg
99,519,4,3,4148,Pink Lady,3.5,Poor,pinkLady.jpg
6,519,5,1,4149,Fuji,1.5,Excellent,fuji.jpg
27,519,5,2,4149,Gala,3.5,Excellent,gala.jpg
88,519,5,3,4149,Honeycrisp,2.5,Poor,honeycrisp.jpg
14,519,6,1,4150,Pink Lady,2,Excellent,pinkLady.jpg
12,519,6,2,4150,Gala,2,Excellent,gala.jpg
48,519,6,3,4150,Honeycrisp,2,Average,honeycrisp.jpg
64,519,7,1,4151,Pink Lady,3.5,Average,pinkLady.jpg
68,519,7,2,4151,Honeycrisp,4,Average,honeycrisp.jpg
78,519,7,3,4151,Honeycrisp,1.5,Poor,honeycrisp.jpg
41,519,8,1,4152,Fuji,1.5,Average,fuji.jpg
63,519,8,2,4152,Honeycrisp,3.5,Average,honeycrisp.jpg
79,519,8,3,4152,Pink Lady,1.5,Poor,pinkLady.jpg
69,520,1,1,4153,Pink Lady,4,Average,pinkLady.jpg
9,520,1,2,4153,Pink Lady,1.5,Excellent,pinkLady.jpg
26,520,1,3,4153,Fuji,3.5,Excellent,fuji.jpg
36,520,2,1,4154,Fuji,1,Average,fuji.jpg
61,520,2,2,4154,Fuji,3.5,Average,fuji.jpg
50,520,2,3,4154,Red Delicious,2,Average,redDelicious.jpg
25,520,3,1,4155,Red Delicious,3,Excellent,redDelicious.jpg
78,520,3,2,4155,Honeycrisp,1.5,Poor,honeycrisp.jpg
62,520,3,3,4155,Gala,3.5,Average,gala.jpg
80,520,4,1,4156,Red Delicious,1.5,Poor,redDelicious.jpg
96,520,4,2,4156,Fuji,3.5,Poor,fuji.jpg
30,520,4,3,4156,Red Delicious,3.5,Excellent,redDelicious.jpg
5,520,5,1,4157,Red Delicious,1,Excellent,redDelicious.jpg
81,520,5,2,4157,Fuji,2,Poor,fuji.jpg
56,520,5,3,4157,Fuji,3,Average,fuji.jpg
63,520,6,1,4158,Honeycrisp,3.5,Average,honeycrisp.jpg
